                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    140,                0.98221,                0.79779,                 1.8328,                0.51496,                0.39788,                0.39536,                0.22658,                 3.2205,                   4.23,                  3.082,             0.00019497,             0.00019497,             0.00019497
                    141,                0.97608,                0.78336,                 1.8325,                0.51154,                0.38927,                0.39387,                0.22542,                 3.2275,                 4.2432,                 3.0869,             0.00019188,             0.00019188,             0.00019188
                    142,                0.96546,                0.77893,                 1.8308,                0.49392,                0.38828,                0.38829,                0.22272,                 3.2401,                 4.2636,                 3.0924,             0.00018878,             0.00018878,             0.00018878
                    143,                 0.9635,                 0.7823,                  1.828,                0.48546,                0.40698,                0.39097,                0.22325,                 3.2427,                 4.2839,                 3.0973,             0.00018569,             0.00018569,             0.00018569
                    144,                0.97676,                0.79366,                 1.8323,                0.49264,                0.39488,                0.39022,                0.22314,                 3.2451,                 4.2689,                  3.109,             0.00018259,             0.00018259,             0.00018259
                    145,                 0.9489,                0.75863,                 1.8232,                0.49341,                0.39484,                0.38866,                0.22326,                 3.2281,                 4.3041,                 3.0962,              0.0001795,              0.0001795,              0.0001795
                    146,                0.96164,                0.76808,                 1.8266,                0.50475,                0.38961,                0.38635,                0.22148,                 3.2348,                 4.3402,                 3.1132,             0.00017641,             0.00017641,             0.00017641
                    147,                0.94458,                0.76368,                 1.8181,                0.49775,                0.40094,                  0.393,                0.22501,                 3.2488,                 4.2771,                 3.0995,             0.00017331,             0.00017331,             0.00017331
                    148,                0.94634,                0.76317,                 1.8246,                0.50536,                0.39802,                0.39337,                0.22532,                 3.2467,                  4.254,                 3.0993,             0.00017022,             0.00017022,             0.00017022
                    149,                0.95692,                0.76408,                  1.825,                0.48741,                0.40861,                0.39165,                0.22437,                 3.2214,                 4.2587,                 3.0846,             0.00016713,             0.00016713,             0.00016713
                    150,                0.94524,                0.75793,                 1.8177,                0.49329,                0.40831,                0.39704,                0.22879,                 3.2273,                 4.2403,                 3.0857,             0.00016403,             0.00016403,             0.00016403
                    151,                 0.9492,                0.75969,                 1.8198,                0.50567,                0.40199,                0.39824,                0.23008,                 3.2294,                 4.2564,                 3.0831,             0.00016094,             0.00016094,             0.00016094
                    152,                0.94883,                0.76289,                 1.8258,                0.49342,                0.39744,                0.39125,                0.22463,                 3.2342,                   4.28,                 3.0882,             0.00015784,             0.00015784,             0.00015784
                    153,                0.95798,                0.76824,                 1.8255,                0.49706,                 0.3935,                0.39245,                0.22638,                 3.2416,                 4.2895,                 3.0997,             0.00015475,             0.00015475,             0.00015475
                    154,                0.95035,                0.75045,                 1.8182,                0.49933,                0.39352,                0.39395,                0.22793,                 3.2445,                 4.2711,                 3.1048,             0.00015166,             0.00015166,             0.00015166
                    155,                0.93927,                0.74651,                 1.8208,                0.49638,                0.39833,                0.39414,                 0.2282,                 3.2339,                 4.2583,                  3.088,             0.00014856,             0.00014856,             0.00014856
                    156,                0.94231,                0.76094,                 1.8225,                    0.5,                0.38581,                0.38552,                0.22358,                 3.2411,                 4.2934,                 3.1051,             0.00014547,             0.00014547,             0.00014547
                    157,                0.93967,                0.75941,                 1.8224,                 0.4954,                0.40078,                0.39054,                0.22546,                 3.2391,                 4.2706,                  3.099,             0.00014237,             0.00014237,             0.00014237
                    158,                0.92861,                0.74053,                 1.8134,                0.49199,                0.40332,                0.39321,                0.22755,                 3.2351,                 4.2481,                 3.0936,             0.00013928,             0.00013928,             0.00013928
                    159,                0.94005,                0.75116,                 1.8201,                0.49351,                0.40959,                0.39898,                0.22986,                 3.2394,                 4.2547,                  3.104,             0.00013619,             0.00013619,             0.00013619
                    160,                0.92413,                0.73084,                  1.812,                0.49752,                 0.4077,                0.39736,                0.22991,                 3.2341,                 4.2463,                 3.1009,             0.00013309,             0.00013309,             0.00013309
                    161,                0.91294,                0.71916,                 1.8057,                0.49974,                0.40573,                0.39995,                0.23199,                 3.2352,                 4.2678,                 3.1045,                0.00013,                0.00013,                0.00013
                    162,                0.90355,                0.71264,                 1.8025,                0.48565,                0.41181,                0.39498,                0.22799,                 3.2358,                  4.312,                 3.0959,             0.00012691,             0.00012691,             0.00012691
                    163,                0.91508,                0.72551,                 1.8136,                0.50075,                0.40677,                0.39756,                   0.23,                  3.234,                 4.2813,                 3.0899,             0.00012381,             0.00012381,             0.00012381
                    164,                0.90377,                0.71292,                  1.806,                0.49566,                0.40424,                0.39546,                0.22938,                 3.2418,                 4.2921,                 3.0903,             0.00012072,             0.00012072,             0.00012072
                    165,                0.92084,                0.74016,                 1.8115,                0.51288,                0.39102,                0.39517,                0.22817,                 3.2427,                  4.255,                 3.0872,             0.00011763,             0.00011763,             0.00011763
                    166,                0.91268,                0.72945,                 1.8103,                0.50323,                0.39418,                0.39355,                0.22751,                  3.231,                 4.2648,                 3.0871,             0.00011453,             0.00011453,             0.00011453
                    167,                0.89932,                0.71447,                 1.8038,                0.48361,                0.40731,                0.39535,                0.22981,                 3.2311,                 4.2762,                 3.0922,             0.00011144,             0.00011144,             0.00011144
                    168,                 0.9074,                0.72163,                 1.8069,                0.48412,                0.41141,                 0.3948,                0.22905,                 3.2309,                 4.3104,                 3.0904,             0.00010834,             0.00010834,             0.00010834
                    169,                 0.9249,                0.72574,                 1.8118,                0.47608,                0.41002,                0.39212,                0.22728,                 3.2378,                  4.335,                  3.098,             0.00010525,             0.00010525,             0.00010525
                    170,                0.90092,                  0.712,                 1.8087,                0.47629,                0.40591,                0.39197,                0.22869,                 3.2411,                 4.3133,                  3.104,             0.00010216,             0.00010216,             0.00010216
                    171,                0.88116,                0.68986,                 1.7994,                   0.48,                0.40912,                0.39315,                0.22899,                 3.2478,                 4.3052,                 3.1137,             9.9063e-05,             9.9063e-05,             9.9063e-05
                    172,                0.90394,                0.70753,                 1.8073,                0.49849,                0.40156,                0.39467,                0.22955,                 3.2433,                 4.3053,                 3.1148,             9.5969e-05,             9.5969e-05,             9.5969e-05
                    173,                0.89419,                0.70836,                 1.8033,                0.51263,                0.39948,                0.39506,                0.22996,                 3.2382,                 4.3102,                 3.1093,             9.2875e-05,             9.2875e-05,             9.2875e-05
                    174,                0.90467,                0.70932,                 1.8073,                0.50124,                0.40699,                 0.3942,                0.22903,                 3.2433,                   4.32,                 3.1146,             8.9781e-05,             8.9781e-05,             8.9781e-05
                    175,                0.89445,                0.70974,                 1.8062,                0.51007,                0.39662,                0.39247,                0.22838,                 3.2409,                  4.338,                 3.1111,             8.6688e-05,             8.6688e-05,             8.6688e-05
                    176,                0.88399,                0.69801,                 1.7994,                0.51681,                0.39756,                0.39535,                0.22984,                 3.2372,                 4.3392,                 3.1061,             8.3594e-05,             8.3594e-05,             8.3594e-05
                    177,                0.89206,                0.70169,                 1.8002,                0.53564,                0.38709,                0.39545,                0.23006,                 3.2361,                  4.339,                 3.1068,               8.05e-05,               8.05e-05,               8.05e-05
                    178,                0.88672,                0.69585,                 1.7968,                0.50547,                0.40007,                0.39523,                0.22994,                 3.2283,                  4.339,                  3.104,             7.7406e-05,             7.7406e-05,             7.7406e-05
                    179,                0.88291,                0.69833,                 1.8069,                 0.5049,                0.40207,                0.39698,                0.23052,                 3.2368,                   4.33,                 3.1102,             7.4312e-05,             7.4312e-05,             7.4312e-05
                    180,                0.87134,                0.69343,                 1.7962,                0.50923,                0.39836,                0.39729,                0.23121,                 3.2372,                 4.3293,                 3.1106,             7.1219e-05,             7.1219e-05,             7.1219e-05
                    181,                0.87093,                0.68211,                 1.7942,                0.48253,                0.41475,                 0.3966,                0.23134,                 3.2384,                 4.3474,                 3.1151,             6.8125e-05,             6.8125e-05,             6.8125e-05
                    182,                0.85886,                0.67176,                 1.7886,                0.49384,                0.41138,                0.39913,                0.23154,                 3.2379,                 4.3533,                 3.1137,             6.5031e-05,             6.5031e-05,             6.5031e-05
                    183,                 0.8809,                0.68579,                 1.7962,                0.50043,                0.40658,                0.39783,                0.23126,                 3.2378,                 4.3513,                 3.1101,             6.1937e-05,             6.1937e-05,             6.1937e-05
                    184,                0.86271,                0.68676,                 1.7905,                  0.498,                0.41009,                0.39993,                 0.2316,                 3.2397,                  4.335,                 3.1113,             5.8844e-05,             5.8844e-05,             5.8844e-05
                    185,                0.86586,                0.68052,                 1.7921,                0.48633,                0.41649,                0.40097,                0.23127,                  3.242,                 4.3314,                  3.108,              5.575e-05,              5.575e-05,              5.575e-05
                    186,                0.85503,                0.66381,                 1.7906,                0.51265,                0.39974,                 0.4013,                0.23175,                 3.2469,                   4.34,                 3.1101,             5.2656e-05,             5.2656e-05,             5.2656e-05
                    187,                0.86418,                0.68109,                 1.7941,                0.51255,                0.40115,                0.40143,                0.23178,                 3.2457,                  4.345,                 3.1117,             4.9562e-05,             4.9562e-05,             4.9562e-05
                    188,                0.86616,                 0.6897,                 1.7913,                0.50215,                0.40494,                0.40026,                 0.2308,                 3.2464,                 4.3605,                 3.1126,             4.6469e-05,             4.6469e-05,             4.6469e-05
                    189,                0.85579,                0.66531,                 1.7894,                  0.499,                0.40927,                0.40027,                0.23099,                 3.2471,                 4.3589,                  3.114,             4.3375e-05,             4.3375e-05,             4.3375e-05
                    190,                0.85537,                0.67651,                 1.7849,                 0.5097,                0.40414,                0.40143,                0.23165,                 3.2476,                 4.3532,                 3.1178,             4.0281e-05,             4.0281e-05,             4.0281e-05
                    191,                 2.3887,                 2.1404,                 2.5037,                  0.495,                0.41536,                0.39827,                0.22846,                 3.2661,                  4.333,                 3.1392,             3.7188e-05,             3.7188e-05,             3.7188e-05
                    192,                  2.297,                 1.8017,                 2.4192,                0.48904,                0.41967,                0.39669,                0.22751,                 3.2693,                 4.3227,                 3.1346,             3.4094e-05,             3.4094e-05,             3.4094e-05
                    193,                 2.2763,                 1.7803,                 2.4017,                0.47951,                0.42113,                0.39201,                0.22503,                 3.2664,                 4.3263,                 3.1298,                3.1e-05,                3.1e-05,                3.1e-05
                    194,                 2.2641,                  1.756,                 2.3949,                0.49642,                0.40584,                0.39078,                 0.2246,                 3.2625,                 4.3194,                 3.1214,             2.7906e-05,             2.7906e-05,             2.7906e-05
                    195,                 2.2281,                 1.7246,                 2.3807,                0.49064,                0.40799,                 0.3897,                0.22442,                 3.2582,                 4.3214,                 3.1207,             2.4813e-05,             2.4813e-05,             2.4813e-05
                    196,                 2.2218,                 1.6858,                 2.3617,                0.48185,                0.41379,                0.39001,                0.22484,                 3.2544,                  4.313,                 3.1159,             2.1719e-05,             2.1719e-05,             2.1719e-05
                    197,                 2.2222,                 1.6669,                 2.3672,                0.48734,                0.41082,                0.39116,                 0.2257,                 3.2529,                 4.3133,                 3.1135,             1.8625e-05,             1.8625e-05,             1.8625e-05
                    198,                 2.1862,                  1.635,                 2.3393,                0.48896,                0.41036,                0.39029,                0.22584,                 3.2487,                 4.3143,                 3.1105,             1.5531e-05,             1.5531e-05,             1.5531e-05
                    199,                 2.1984,                 1.6473,                 2.3544,                0.48509,                0.41592,                0.38988,                0.22581,                 3.2477,                 4.3182,                 3.1091,             1.2438e-05,             1.2438e-05,             1.2438e-05
                    200,                 2.2009,                 1.6276,                 2.3691,                0.48782,                0.41399,                0.38926,                0.22555,                 3.2476,                 4.3212,                 3.1094,             9.3438e-06,             9.3438e-06,             9.3438e-06
