                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                0.59716,                0.54615,                 1.8232,                0.52543,                0.45277,                0.44512,                0.26174,                 3.0382,                 3.7887,                 3.5537,             0.00013495,             0.00013495,             0.00013495
                    101,                0.59861,                0.55372,                 1.8147,                0.52045,                0.44245,                0.43616,                0.26071,                 3.0307,                 3.8444,                 3.5481,                0.00013,                0.00013,                0.00013
                    102,                0.60131,                0.54515,                 1.8254,                0.50757,                0.44089,                0.43112,                0.25746,                 3.0355,                 3.8606,                 3.5466,             0.00012505,             0.00012505,             0.00012505
                    103,                0.60783,                 0.5419,                 1.8266,                0.50683,                0.44828,                0.42959,                0.25486,                 3.0417,                 3.8969,                 3.5709,              0.0001201,              0.0001201,              0.0001201
                    104,                0.57061,                0.52098,                  1.812,                0.53771,                0.42578,                0.43438,                0.25754,                 3.0401,                 3.8662,                 3.5888,             0.00011515,             0.00011515,             0.00011515
                    105,                0.58129,                0.52854,                 1.8207,                0.52331,                0.44657,                0.44308,                0.26463,                 3.0108,                  3.837,                 3.5453,              0.0001102,              0.0001102,              0.0001102
                    106,                0.59225,                0.53125,                 1.8271,                0.52116,                0.45449,                0.44561,                 0.2652,                  3.021,                 3.8268,                  3.557,             0.00010525,             0.00010525,             0.00010525
                    107,                0.57622,                0.51252,                 1.8112,                 0.5384,                0.44316,                0.44862,                0.26881,                 3.0265,                 3.8178,                 3.5735,              0.0001003,              0.0001003,              0.0001003
                    108,                0.56885,                0.50093,                 1.8087,                0.52114,                0.44862,                0.44661,                0.26638,                 3.0315,                 3.8514,                  3.573,              9.535e-05,              9.535e-05,              9.535e-05
                    109,                0.59117,                0.52053,                 1.8228,                0.52197,                0.44974,                 0.4452,                0.26587,                 3.0264,                 3.8567,                 3.5544,               9.04e-05,               9.04e-05,               9.04e-05
                    110,                0.56157,                0.48967,                 1.7999,                0.53216,                0.45065,                0.44716,                 0.2658,                  3.025,                 3.8323,                 3.5576,              8.545e-05,              8.545e-05,              8.545e-05
                    111,                0.57961,                0.49697,                 1.8096,                 0.5407,                0.44954,                 0.4454,                0.26442,                 3.0348,                 3.9183,                  3.564,               8.05e-05,               8.05e-05,               8.05e-05
                    112,                0.55417,                0.48686,                 1.8014,                0.52679,                0.45867,                0.45106,                0.26956,                 3.0375,                 3.8567,                 3.5555,              7.555e-05,              7.555e-05,              7.555e-05
                    113,                0.54858,                0.47401,                 1.7981,                0.53938,                0.44309,                0.44286,                0.26349,                 3.0493,                 3.9142,                 3.5698,               7.06e-05,               7.06e-05,               7.06e-05
                    114,                0.55732,                 0.4842,                 1.8007,                0.55984,                0.44561,                0.45423,                 0.2715,                 3.0483,                 3.8163,                 3.5567,              6.565e-05,              6.565e-05,              6.565e-05
                    115,                0.55567,                0.48013,                 1.8016,                0.53526,                0.46454,                0.45583,                0.27192,                 3.0349,                  3.838,                 3.5509,               6.07e-05,               6.07e-05,               6.07e-05
                    116,                 2.1291,                 1.8337,                  2.767,                0.53622,                0.45411,                0.45254,                0.26923,                 3.0269,                 3.8055,                 3.5393,              5.575e-05,              5.575e-05,              5.575e-05
                    117,                 2.0259,                 1.6542,                 2.6736,                0.53986,                0.45529,                0.45404,                0.27035,                 3.0195,                 3.7776,                 3.5408,               5.08e-05,               5.08e-05,               5.08e-05
                    118,                   2.02,                 1.6126,                  2.664,                 0.5364,                0.44977,                0.45505,                0.27269,                 3.0187,                 3.7919,                  3.539,              4.585e-05,              4.585e-05,              4.585e-05
                    119,                 1.9697,                 1.5097,                 2.6334,                0.51988,                0.46931,                0.45431,                 0.2728,                  3.012,                 3.8287,                 3.5478,               4.09e-05,               4.09e-05,               4.09e-05
                    120,                 1.9484,                 1.4695,                 2.6125,                0.52394,                0.46595,                0.45672,                0.27365,                 3.0116,                 3.8369,                 3.5474,              3.595e-05,              3.595e-05,              3.595e-05
                    121,                 1.9318,                 1.4347,                 2.5966,                 0.5335,                0.45489,                0.45552,                0.27341,                  3.013,                  3.862,                 3.5517,                3.1e-05,                3.1e-05,                3.1e-05
                    122,                 1.8989,                 1.3856,                 2.5782,                0.55505,                 0.4416,                0.45409,                 0.2721,                 3.0085,                 3.8899,                 3.5571,              2.605e-05,              2.605e-05,              2.605e-05
                    123,                 1.8866,                 1.3687,                 2.5562,                0.52617,                0.46742,                0.45274,                0.27064,                 3.0132,                 3.8972,                 3.5557,               2.11e-05,               2.11e-05,               2.11e-05
                    124,                 1.8705,                 1.3296,                 2.5457,                0.53798,                0.46038,                0.45411,                 0.2727,                 3.0152,                 3.9155,                 3.5587,              1.615e-05,              1.615e-05,              1.615e-05
                    125,                 1.8637,                 1.3154,                 2.5305,                0.53934,                0.46005,                0.45276,                0.27096,                 3.0176,                 3.9272,                 3.5622,               1.12e-05,               1.12e-05,               1.12e-05
